OrderID,OrderDate,Customer,Barangay,City,Province,Region,Product,Category,Qty,UnitPrice,Amount,PaymentMethod,Status,DeliveredDate,ImportedDates
ORD-20264255,2026-05-13,Ramon Santos,Rizal,Dasmarinas,Cavite,CALABARZON,C2 Green Tea 500ml,Beverages,8,22.0,176.0,Cash,Delivered,2026-05-18,13/05/2026
ORD-20264256,2026-03-14,Ramon Mendoza,San Jose,Tagum,Davao del Norte,Davao Region,Argentina Corned Beef,Noodles & Canned Goods,6,35.0,210.0,Maya,Delivered,2026-03-16,14/03/2026
ORD-20264257,2026-02-18,Ana Mendoza,Del Pilar,Tagum,Davao del Norte,Davao Region,Yellow Pad Paper,School & Office Supplies,17,12.0,204.0,Maya,Pending,,18/02/2026
ORD-20264258,2026-05-19,Josefina Pascual,San Jose,Tarlac City,Tarlac,Central Luzon,Coca-Cola 1.5L,Beverages,5,65.0,325.0,Bank Transfer,Delivered,2026-05-27,19/05/2026
ORD-20264259,2026-04-02,Ana Del Rosario,Santo Nino,Manila,Metro Manila,NCR,Sterling Notebook,School & Office Supplies,10,18.0,180.0,COD,Cancelled,,02/04/2026
ORD-20264260,2026-05-31,Antonio Castillo,Rizal,Angeles City,Pampanga,Central Luzon,Argentina Corned Beef,Noodles & Canned Goods,14,35.0,490.0,Maya,Cancelled,,31/05/2026
ORD-20264261,2026-03-24,Ricardo Aquino,San Isidro,Cebu City,Cebu,Central Visayas,Sta. Maria Crayons,School & Office Supplies,6,40.0,240.0,COD,Delivered,2026-03-30,24/03/2026
ORD-20264262,2026-02-20,Eduardo Garcia,Poblacion,Tarlac City,Tarlac,Central Luzon,CDO Corned Beef,Noodles & Canned Goods,4,33.0,132.0,Cash,Pending,,20/02/2026
ORD-20264263,2026-05-16,Pedro Torres,Bagong Silang,Cebu City,Cebu,Central Visayas,Head & Shoulders Sachet,Personal Care,18,7.0,126.0,GCash,Returned,2026-05-24,16/05/2026
ORD-20264264,2026-06-21,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,Yellow Pad Paper,School & Office Supplies,14,12.0,168.0,Cash,Pending,,21/06/2026
ORD-20264265,2026-03-09,Eduardo Bautista,San Jose,Cebu City,Cebu,Central Visayas,Safeguard Soap Bar,Personal Care,4,28.0,112.0,COD,Delivered,2026-03-12,09/03/2026
ORD-20264266,2026-05-29,Ana Ramos,Bagumbayan,Tarlac City,Tarlac,Central Luzon,Coca-Cola 1.5L,Beverages,9,65.0,585.0,GCash,Delivered,2026-06-07,29/05/2026
ORD-20264267,2026-04-09,Antonio Cruz,Bagumbayan,Mandaue,Cebu,Central Visayas,Safeguard Soap Bar,Personal Care,1,28.0,28.0,Cash,Delivered,2026-04-11,09/04/2026
ORD-20264268,2026-02-08,Jose Torres,San Antonio,Dasmarinas,Cavite,CALABARZON,Nescafe 3-in-1 Sachet,Beverages,6,8.0,48.0,GCash,Delivered,2026-02-15,08/02/2026
ORD-20264269,2026-06-21,Antonio Mendoza,San Isidro,Calamba,Laguna,CALABARZON,Boy Bawang 100g,Snacks,11,18.0,198.0,Maya,Delivered,2026-06-25,21/06/2026
ORD-20264270,2026-01-06,Fernando Santos,San Antonio,Bacolod,Negros Occidental,Western Visayas,Sterling Notebook,School & Office Supplies,14,18.0,252.0,COD,Delivered,2026-01-12,06/01/2026
ORD-20264271,2026-03-06,Corazon Aquino,San Antonio,Tagum,Davao del Norte,Davao Region,Boy Bawang 100g,Snacks,6,18.0,108.0,COD,Returned,2026-03-08,06/03/2026
ORD-20264272,2026-02-22,Pedro Aquino,Rizal,Malolos,Bulacan,Central Luzon,Nescafe 3-in-1 Sachet,Beverages,14,8.0,112.0,COD,Delivered,2026-03-01,22/02/2026
ORD-20264273,2026-06-24,Antonio Flores,Del Pilar,Manila,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,13,20.0,260.0,Maya,Delivered,2026-07-04,24/06/2026
ORD-20264274,2026-02-16,Roberto Bautista,San Jose,Calamba,Laguna,CALABARZON,Zonrox Bleach 500ml,Household Care,17,32.0,544.0,Maya,Delivered,2026-02-17,16/02/2026
ORD-20264275,2026-04-02,Manuel Santos,Del Pilar,Tagum,Davao del Norte,Davao Region,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,11,14.0,154.0,COD,Returned,2026-04-03,02/04/2026
ORD-20264276,2026-04-27,Ana Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,555 Sardines,Noodles & Canned Goods,8,22.0,176.0,Cash,Delivered,2026-05-02,27/04/2026
ORD-20264277,2026-03-16,Rosa Pascual,San Isidro,Manila,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,1,22.0,22.0,Maya,Delivered,2026-03-25,16/03/2026
ORD-20264278,2026-06-10,Ana Cruz,Santo Nino,Manila,Metro Manila,NCR,Nova Multigrain 78g,Snacks,5,30.0,150.0,COD,Delivered,2026-06-12,10/06/2026
ORD-20264279,2026-06-01,Eduardo Mendoza,San Isidro,Tagum,Davao del Norte,Davao Region,Sterling Notebook,School & Office Supplies,2,18.0,36.0,COD,Delivered,2026-06-05,01/06/2026
ORD-20264280,2026-02-22,Maria Flores,San Isidro,Makati,Metro Manila,NCR,Piattos 85g,Snacks,10,32.0,320.0,Cash,Delivered,2026-03-02,22/02/2026
ORD-20264281,2026-05-09,Pedro Santos,Del Pilar,Iloilo City,Iloilo,Western Visayas,Sta. Maria Crayons,School & Office Supplies,19,40.0,760.0,COD,Delivered,2026-05-15,09/05/2026
ORD-20264282,2026-02-16,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Yellow Pad Paper,School & Office Supplies,13,12.0,156.0,Cash,Delivered,2026-02-19,16/02/2026
ORD-20264283,2026-03-26,Eduardo Ocampo,San Antonio,Tagum,Davao del Norte,Davao Region,Sterling Notebook,School & Office Supplies,7,18.0,126.0,COD,Delivered,2026-04-02,26/03/2026
ORD-20264284,2026-06-11,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,Nissin Cup Noodles,Noodles & Canned Goods,13,20.0,260.0,Maya,Delivered,2026-06-14,11/06/2026
ORD-20264285,2026-06-12,Eduardo Aquino,Bagong Silang,Tarlac City,Tarlac,Central Luzon,Domex Toilet Cleaner,Household Care,1,55.0,55.0,Cash,Delivered,2026-06-15,12/06/2026
ORD-20264286,2026-06-01,Ricardo Flores,San Jose,Tagbilaran,Bohol,Central Visayas,Sterling Notebook,School & Office Supplies,9,18.0,162.0,COD,Returned,2026-06-07,01/06/2026
ORD-20264287,2026-05-29,Ricardo Ocampo,San Jose,Pasig,Metro Manila,NCR,Milo Sachet,Beverages,8,9.0,72.0,Bank Transfer,Cancelled,,29/05/2026
ORD-20264288,2026-03-16,Ana Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,Palmolive Shampoo Sachet,Personal Care,7,6.0,42.0,Cash,Delivered,2026-03-24,16/03/2026
ORD-20264289,2026-04-21,Eduardo Mendoza,San Isidro,Tagum,Davao del Norte,Davao Region,Joy Dishwashing Liquid 250ml,Household Care,1,38.0,38.0,Maya,Delivered,2026-04-27,21/04/2026
ORD-20264290,2026-03-01,Manuel Villanueva,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Nescafe 3-in-1 Sachet,Beverages,7,8.0,56.0,Cash,Delivered,2026-03-05,01/03/2026
ORD-20264291,2026-01-15,Manuel Aquino,Malinta,Bacolod,Negros Occidental,Western Visayas,Nova Multigrain 78g,Snacks,13,30.0,390.0,Cash,Delivered,2026-01-25,15/01/2026
ORD-20264292,2026-05-11,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,Coca-Cola 1.5L,Beverages,20,65.0,1300.0,GCash,Pending,,11/05/2026
ORD-20264293,2026-01-18,Manuel Mendoza,Poblacion,Mandaue,Cebu,Central Visayas,Surf Powder Sachet,Household Care,11,8.0,88.0,Cash,Delivered,2026-01-27,18/01/2026
ORD-20264294,2026-02-01,Fernando Villanueva,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Coca-Cola 1.5L,Beverages,18,65.0,1170.0,Cash,Pending,,01/02/2026
ORD-20264295,2026-04-01,Fernando Pascual,Bagong Silang,Dasmarinas,Cavite,CALABARZON,Nissin Cup Noodles,Noodles & Canned Goods,2,20.0,40.0,GCash,Returned,2026-04-09,01/04/2026
ORD-20264296,2026-05-17,Eduardo Mendoza,San Isidro,Tagum,Davao del Norte,Davao Region,Palmolive Shampoo Sachet,Personal Care,8,6.0,48.0,GCash,Delivered,2026-05-26,17/05/2026
ORD-20264297,2026-05-30,Ana Del Rosario,Santo Nino,Manila,Metro Manila,NCR,Piattos 85g,Snacks,4,32.0,128.0,GCash,Pending,,30/05/2026
ORD-20264298,2026-06-30,Ana Torres,San Antonio,Pasig,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,7,45.0,315.0,COD,Cancelled,,30/06/2026
ORD-20264299,2026-05-01,Jose Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,Coca-Cola 1.5L,Beverages,19,65.0,1235.0,COD,Delivered,2026-05-04,01/05/2026
ORD-20264300,2026-03-17,Ramon Mendoza,San Jose,Tagum,Davao del Norte,Davao Region,Sta. Maria Crayons,School & Office Supplies,13,40.0,520.0,GCash,Delivered,2026-03-25,17/03/2026
ORD-20264301,2026-04-11,Ramon Ocampo,Malinta,Davao City,Davao del Sur,Davao Region,Milo Sachet,Beverages,10,9.0,90.0,GCash,Cancelled,,11/04/2026
ORD-20264302,2026-05-25,Roberto Bautista,Del Pilar,Tagum,Davao del Norte,Davao Region,ILUV Ballpen,School & Office Supplies,6,10.0,60.0,Maya,Delivered,2026-05-31,25/05/2026
ORD-20264303,2026-04-22,Eduardo Mendoza,San Isidro,Tagum,Davao del Norte,Davao Region,Zonrox Bleach 500ml,Household Care,10,32.0,320.0,COD,Delivered,2026-04-28,22/04/2026
ORD-20264304,2026-03-14,Ricardo Aquino,San Isidro,Cebu City,Cebu,Central Visayas,Palmolive Shampoo Sachet,Personal Care,14,6.0,84.0,GCash,Cancelled,,14/03/2026
ORD-20264305,2026-06-22,Ana Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,555 Sardines,Noodles & Canned Goods,20,22.0,440.0,COD,Delivered,2026-06-30,22/06/2026
ORD-20264306,2026-04-19,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,Surf Powder Sachet,Household Care,16,8.0,128.0,Maya,Delivered,2026-04-20,19/04/2026
ORD-20264307,2026-06-12,Corazon Bautista,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Nescafe 3-in-1 Sachet,Beverages,13,8.0,104.0,COD,Delivered,2026-06-20,12/06/2026
ORD-20264308,2026-02-03,Josefina Pascual,Poblacion,Manila,Metro Manila,NCR,Nova Multigrain 78g,Snacks,8,30.0,240.0,Bank Transfer,Delivered,2026-02-04,03/02/2026
ORD-20264309,2026-05-04,Fernando Pascual,Rizal,Quezon City,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,8,45.0,360.0,COD,Delivered,2026-05-11,04/05/2026
ORD-20264310,2026-06-03,Josefina Torres,Malinta,Tagum,Davao del Norte,Davao Region,Coca-Cola 1.5L,Beverages,13,65.0,845.0,COD,Returned,2026-06-12,03/06/2026
ORD-20264311,2026-06-18,Pedro Garcia,Poblacion,Pasig,Metro Manila,NCR,Yellow Pad Paper,School & Office Supplies,3,12.0,36.0,COD,Delivered,2026-06-21,18/06/2026
ORD-20264312,2026-03-13,Antonio Cruz,Bagumbayan,Mandaue,Cebu,Central Visayas,Nescafe 3-in-1 Sachet,Beverages,8,8.0,64.0,COD,Delivered,2026-03-17,13/03/2026
ORD-20264313,2026-06-30,Josefina Santos,San Jose,Bacolod,Negros Occidental,Western Visayas,Surf Powder Sachet,Household Care,16,8.0,128.0,GCash,Returned,2026-07-09,30/06/2026
ORD-20264314,2026-04-07,Fernando Ocampo,Del Pilar,Tagum,Davao del Norte,Davao Region,ILUV Ballpen,School & Office Supplies,5,10.0,50.0,COD,Pending,,07/04/2026
ORD-20264315,2026-01-28,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,19,45.0,855.0,Maya,Returned,2026-01-30,28/01/2026
ORD-20264316,2026-06-13,Corazon Villanueva,San Isidro,Makati,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,14,33.0,462.0,GCash,Cancelled,,13/06/2026
ORD-20264317,2026-05-21,Teresa Mendoza,San Isidro,Cebu City,Cebu,Central Visayas,Nissin Cup Noodles,Noodles & Canned Goods,18,20.0,360.0,Maya,Delivered,2026-05-29,21/05/2026
ORD-20264318,2026-05-02,Pedro Santos,Del Pilar,Iloilo City,Iloilo,Western Visayas,Zonrox Bleach 500ml,Household Care,15,32.0,480.0,GCash,Delivered,2026-05-03,02/05/2026
ORD-20264319,2026-06-05,Roberto Bautista,Del Pilar,Tagum,Davao del Norte,Davao Region,Sta. Maria Crayons,School & Office Supplies,7,40.0,280.0,GCash,Delivered,2026-06-11,05/06/2026
ORD-20264320,2026-04-12,Manuel Villanueva,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Domex Toilet Cleaner,Household Care,9,55.0,495.0,GCash,Delivered,2026-04-13,12/04/2026
ORD-20264321,2026-03-03,Ramon Ocampo,Malinta,Davao City,Davao del Sur,Davao Region,Lucky Me Beef Sotanghon,Noodles & Canned Goods,17,13.0,221.0,Bank Transfer,Delivered,2026-03-05,03/03/2026
ORD-20264322,2026-03-12,Jose Reyes,Bagumbayan,Quezon City,Metro Manila,NCR,Argentina Corned Beef,Noodles & Canned Goods,3,35.0,105.0,COD,Delivered,2026-03-19,12/03/2026
ORD-20264323,2026-05-13,Pedro Reyes,Poblacion,Tarlac City,Tarlac,Central Luzon,CDO Corned Beef,Noodles & Canned Goods,19,33.0,627.0,GCash,Delivered,2026-05-14,13/05/2026
ORD-20264324,2026-05-10,Corazon Bautista,Bagong Silang,Davao City,Davao del Sur,Davao Region,Head & Shoulders Sachet,Personal Care,11,7.0,77.0,Cash,Delivered,2026-05-16,10/05/2026
ORD-20264325,2026-03-29,Carmen Flores,Del Pilar,Tarlac City,Tarlac,Central Luzon,Piattos 85g,Snacks,11,32.0,352.0,Maya,Delivered,2026-04-02,29/03/2026
ORD-20264326,2026-01-11,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,SkyFlakes Crackers,Snacks,6,15.0,90.0,COD,Delivered,2026-01-19,11/01/2026
ORD-20264327,2026-05-08,Juan Torres,Poblacion,Pasig,Metro Manila,NCR,Palmolive Shampoo Sachet,Personal Care,20,6.0,120.0,COD,Delivered,2026-05-14,08/05/2026
ORD-20264328,2026-06-19,Pedro Torres,San Jose,Tarlac City,Tarlac,Central Luzon,SkyFlakes Crackers,Snacks,1,15.0,15.0,Cash,Pending,,19/06/2026
ORD-20264329,2026-06-22,Maria Castillo,San Antonio,Malolos,Bulacan,Central Luzon,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,9,14.0,126.0,COD,Pending,,22/06/2026
ORD-20264330,2026-05-08,Antonio Cruz,Bagumbayan,Mandaue,Cebu,Central Visayas,Sta. Maria Crayons,School & Office Supplies,12,40.0,480.0,COD,Delivered,2026-05-17,08/05/2026
ORD-20264331,2026-03-11,Jose Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,Coca-Cola 1.5L,Beverages,1,65.0,65.0,GCash,Delivered,2026-03-18,11/03/2026
ORD-20264332,2026-06-18,Roberto Santos,Del Pilar,Bacolod,Negros Occidental,Western Visayas,CDO Corned Beef,Noodles & Canned Goods,7,33.0,231.0,COD,Delivered,2026-06-26,18/06/2026
ORD-20264333,2026-01-02,Pedro Torres,San Isidro,Dasmarinas,Cavite,CALABARZON,Yellow Pad Paper,School & Office Supplies,15,12.0,180.0,COD,Delivered,2026-01-11,02/01/2026
ORD-20264334,2026-04-11,Eduardo Bautista,San Jose,Cebu City,Cebu,Central Visayas,Piattos 85g,Snacks,1,32.0,32.0,Cash,Delivered,2026-04-16,11/04/2026
ORD-20264335,2026-04-07,Pedro Torres,San Isidro,Dasmarinas,Cavite,CALABARZON,Nissin Cup Noodles,Noodles & Canned Goods,16,20.0,320.0,GCash,Returned,2026-04-12,07/04/2026
ORD-20264336,2026-05-31,Antonio Castillo,Rizal,Angeles City,Pampanga,Central Luzon,Head & Shoulders Sachet,Personal Care,6,7.0,42.0,GCash,Delivered,2026-06-04,31/05/2026
ORD-20264337,2026-05-06,Teresa Mendoza,San Isidro,Cebu City,Cebu,Central Visayas,ILUV Ballpen,School & Office Supplies,17,10.0,170.0,COD,Delivered,2026-05-13,06/05/2026
ORD-20264338,2026-05-23,Luz Torres,Rizal,Mandaue,Cebu,Central Visayas,Surf Powder Sachet,Household Care,18,8.0,144.0,Cash,Cancelled,,23/05/2026
ORD-20264339,2026-04-21,Juan Torres,Poblacion,Pasig,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,13,20.0,260.0,Cash,Delivered,2026-04-27,21/04/2026
ORD-20264340,2026-02-20,Luz Reyes,San Jose,Tarlac City,Tarlac,Central Luzon,Surf Powder Sachet,Household Care,2,8.0,16.0,GCash,Delivered,2026-02-22,20/02/2026
ORD-20264341,2026-03-06,Carmen Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,Joy Dishwashing Liquid 250ml,Household Care,12,38.0,456.0,Maya,Delivered,2026-03-11,06/03/2026
ORD-20264342,2026-06-30,Eduardo Bautista,San Jose,Cebu City,Cebu,Central Visayas,ILUV Ballpen,School & Office Supplies,2,10.0,20.0,COD,Delivered,2026-07-02,30/06/2026
ORD-20264343,2026-06-16,Maria Flores,San Isidro,Makati,Metro Manila,NCR,Argentina Corned Beef,Noodles & Canned Goods,18,35.0,630.0,Cash,Delivered,2026-06-21,16/06/2026
ORD-20264344,2026-03-14,Teresa Castillo,Bagumbayan,Batangas City,Batangas,CALABARZON,555 Sardines,Noodles & Canned Goods,4,22.0,88.0,COD,Delivered,2026-03-16,14/03/2026
ORD-20264345,2026-06-14,Roberto Bautista,San Jose,Calamba,Laguna,CALABARZON,Palmolive Shampoo Sachet,Personal Care,4,6.0,24.0,Maya,Returned,2026-06-24,14/06/2026
ORD-20264346,2026-05-10,Maria Mendoza,Del Pilar,Manila,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,20,20.0,400.0,Cash,Delivered,2026-05-18,10/05/2026
ORD-20264347,2026-02-12,Jose Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,12,38.0,456.0,Bank Transfer,Delivered,2026-02-15,12/02/2026
ORD-20264348,2026-04-09,Pedro Del Rosario,Rizal,Pasig,Metro Manila,NCR,Lucky Me Beef Sotanghon,Noodles & Canned Goods,14,13.0,182.0,Bank Transfer,Delivered,2026-04-19,09/04/2026
ORD-20264349,2026-06-05,Eduardo Aquino,Bagong Silang,Tarlac City,Tarlac,Central Luzon,Piattos 85g,Snacks,17,32.0,544.0,COD,Cancelled,,05/06/2026
ORD-20264350,2026-01-21,Manuel Santos,Del Pilar,Tagum,Davao del Norte,Davao Region,C2 Green Tea 500ml,Beverages,8,22.0,176.0,Maya,Delivered,2026-01-27,21/01/2026
ORD-20264351,2026-01-15,Manuel Aquino,Malinta,Bacolod,Negros Occidental,Western Visayas,Boy Bawang 100g,Snacks,19,18.0,342.0,GCash,Cancelled,,15/01/2026
ORD-20264352,2026-04-28,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,CDO Corned Beef,Noodles & Canned Goods,1,33.0,33.0,Cash,Returned,2026-05-04,28/04/2026
ORD-20264353,2026-04-24,Ana Cruz,Poblacion,Quezon City,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,3,22.0,66.0,Cash,Pending,,24/04/2026
ORD-20264354,2026-06-29,Jose Reyes,Bagumbayan,Quezon City,Metro Manila,NCR,Domex Toilet Cleaner,Household Care,2,55.0,110.0,GCash,Delivered,2026-07-04,29/06/2026
ORD-20264355,2026-06-11,Ricardo Cruz,San Isidro,Calamba,Laguna,CALABARZON,Domex Toilet Cleaner,Household Care,11,55.0,605.0,GCash,Pending,,11/06/2026
ORD-20264356,2026-01-21,Pedro Del Rosario,Rizal,Pasig,Metro Manila,NCR,Lucky Me Beef Sotanghon,Noodles & Canned Goods,19,13.0,247.0,Cash,Pending,,21/01/2026
ORD-20264357,2026-04-20,Antonio Flores,Del Pilar,Manila,Metro Manila,NCR,Coca-Cola 1.5L,Beverages,7,65.0,455.0,Maya,Delivered,2026-04-28,20/04/2026
ORD-20264358,2026-06-28,Juan Ramos,Bagumbayan,Manila,Metro Manila,NCR,SkyFlakes Crackers,Snacks,3,15.0,45.0,Maya,Delivered,2026-07-07,28/06/2026
ORD-20264359,2026-03-31,Eduardo Mendoza,San Isidro,Tagum,Davao del Norte,Davao Region,Colgate Toothpaste 75ml,Personal Care,4,45.0,180.0,GCash,Delivered,2026-04-05,31/03/2026
ORD-20264360,2026-03-09,Corazon Bautista,Bagong Silang,Davao City,Davao del Sur,Davao Region,Safeguard Soap Bar,Personal Care,13,28.0,364.0,Maya,Pending,,09/03/2026
ORD-20264361,2026-06-25,Ricardo Cruz,San Isidro,Calamba,Laguna,CALABARZON,Palmolive Shampoo Sachet,Personal Care,20,6.0,120.0,Maya,Cancelled,,25/06/2026
ORD-20264362,2026-06-27,Maria Villanueva,Bagong Silang,Malolos,Bulacan,Central Luzon,Surf Powder Sachet,Household Care,5,8.0,40.0,COD,Delivered,2026-06-29,27/06/2026
ORD-20264363,2026-02-19,Corazon Ocampo,Malinta,Iloilo City,Iloilo,Western Visayas,Head & Shoulders Sachet,Personal Care,7,7.0,49.0,Bank Transfer,Pending,,19/02/2026
ORD-20264364,2026-05-08,Manuel Flores,San Antonio,Angeles City,Pampanga,Central Luzon,Zonrox Bleach 500ml,Household Care,1,32.0,32.0,Cash,Delivered,2026-05-16,08/05/2026
ORD-20264365,2026-06-24,Josefina Santos,Santo Nino,Tagum,Davao del Norte,Davao Region,Sta. Maria Crayons,School & Office Supplies,10,40.0,400.0,Maya,Delivered,2026-06-28,24/06/2026
ORD-20264366,2026-03-05,Luz Aquino,Bagong Silang,Tarlac City,Tarlac,Central Luzon,Nova Multigrain 78g,Snacks,3,30.0,90.0,GCash,Delivered,2026-03-15,05/03/2026
ORD-20264367,2026-06-10,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Argentina Corned Beef,Noodles & Canned Goods,13,35.0,455.0,COD,Delivered,2026-06-14,10/06/2026
ORD-20264368,2026-06-12,Cristina Torres,San Antonio,Quezon City,Metro Manila,NCR,Yellow Pad Paper,School & Office Supplies,20,12.0,240.0,COD,Delivered,2026-06-19,12/06/2026
ORD-20264369,2026-04-17,Roberto Del Rosario,San Isidro,Malolos,Bulacan,Central Luzon,Colgate Toothpaste 75ml,Personal Care,4,45.0,180.0,COD,Delivered,2026-04-20,17/04/2026
ORD-20264370,2026-03-12,Jose Ocampo,Malinta,Dasmarinas,Cavite,CALABARZON,C2 Green Tea 500ml,Beverages,9,22.0,198.0,Maya,Delivered,2026-03-21,12/03/2026
ORD-20264371,2026-06-19,Corazon Bautista,Bagong Silang,Davao City,Davao del Sur,Davao Region,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,6,14.0,84.0,GCash,Delivered,2026-06-21,19/06/2026
ORD-20264372,2026-02-12,Maria Santos,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,C2 Green Tea 500ml,Beverages,11,22.0,242.0,COD,Delivered,2026-02-14,12/02/2026
ORD-20264373,2026-06-21,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,Nissin Cup Noodles,Noodles & Canned Goods,20,20.0,400.0,COD,Cancelled,,21/06/2026
ORD-20264374,2026-02-10,Manuel Villanueva,Malinta,Tarlac City,Tarlac,Central Luzon,Coca-Cola 1.5L,Beverages,10,65.0,650.0,COD,Delivered,2026-02-13,10/02/2026
ORD-20264375,2026-06-22,Pedro Cruz,Santo Nino,Manila,Metro Manila,NCR,Yellow Pad Paper,School & Office Supplies,19,12.0,228.0,Cash,Delivered,2026-06-30,22/06/2026
ORD-20264376,2026-04-09,Teresa Santos,Del Pilar,Davao City,Davao del Sur,Davao Region,Boy Bawang 100g,Snacks,3,18.0,54.0,GCash,Cancelled,,09/04/2026
ORD-20264377,2026-05-01,Teresa Santos,Del Pilar,Davao City,Davao del Sur,Davao Region,Head & Shoulders Sachet,Personal Care,6,7.0,42.0,Maya,Delivered,2026-05-10,01/05/2026
ORD-20264378,2026-04-24,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,16,20.0,320.0,COD,Delivered,2026-04-29,24/04/2026
ORD-20264379,2026-06-12,Corazon Torres,Bagumbayan,Cebu City,Cebu,Central Visayas,ILUV Ballpen,School & Office Supplies,8,10.0,80.0,GCash,Returned,2026-06-14,12/06/2026
ORD-20264380,2026-03-25,Manuel Ramos,Rizal,Tagbilaran,Bohol,Central Visayas,SkyFlakes Crackers,Snacks,4,15.0,60.0,Cash,Cancelled,,25/03/2026
ORD-20264381,2026-04-12,Manuel Santos,Del Pilar,Mandaue,Cebu,Central Visayas,Surf Powder Sachet,Household Care,7,8.0,56.0,Cash,Delivered,2026-04-17,12/04/2026
ORD-20264382,2026-02-28,Pedro Del Rosario,Rizal,Pasig,Metro Manila,NCR,Surf Powder Sachet,Household Care,18,8.0,144.0,GCash,Delivered,2026-03-09,28/02/2026
ORD-20264383,2026-06-06,Manuel Flores,San Antonio,Angeles City,Pampanga,Central Luzon,Boy Bawang 100g,Snacks,8,18.0,144.0,Cash,Delivered,2026-06-13,06/06/2026
ORD-20264384,2026-06-30,Ana Cruz,Poblacion,Quezon City,Metro Manila,NCR,Piattos 85g,Snacks,4,32.0,128.0,GCash,Delivered,2026-07-02,30/06/2026
ORD-20264385,2026-02-08,Luz Cruz,San Antonio,Makati,Metro Manila,NCR,C2 Green Tea 500ml,Beverages,20,22.0,440.0,Cash,Delivered,2026-02-18,08/02/2026
ORD-20264386,2026-01-05,Manuel Santos,Del Pilar,Tagum,Davao del Norte,Davao Region,Domex Toilet Cleaner,Household Care,8,55.0,440.0,GCash,Cancelled,,05/01/2026
ORD-20264387,2026-06-26,Pedro Pascual,San Isidro,Manila,Metro Manila,NCR,SkyFlakes Crackers,Snacks,17,15.0,255.0,Cash,Delivered,2026-06-28,26/06/2026
ORD-20264388,2026-06-13,Antonio Bautista,Rizal,Davao City,Davao del Sur,Davao Region,Milo Sachet,Beverages,9,9.0,81.0,GCash,Cancelled,,13/06/2026
ORD-20264389,2026-02-16,Manuel Flores,San Antonio,Angeles City,Pampanga,Central Luzon,Joy Dishwashing Liquid 250ml,Household Care,18,38.0,684.0,GCash,Pending,,16/02/2026
ORD-20264390,2026-05-21,Ricardo Bautista,Bagong Silang,Tagum,Davao del Norte,Davao Region,Palmolive Shampoo Sachet,Personal Care,15,6.0,90.0,COD,Delivered,2026-05-31,21/05/2026
ORD-20264391,2026-04-17,Antonio Flores,Bagumbayan,Angeles City,Pampanga,Central Luzon,Sta. Maria Crayons,School & Office Supplies,8,40.0,320.0,COD,Delivered,2026-04-18,17/04/2026
ORD-20264392,2026-06-21,Pedro Reyes,Bagumbayan,Tagum,Davao del Norte,Davao Region,Nissin Cup Noodles,Noodles & Canned Goods,4,20.0,80.0,Maya,Delivered,2026-07-01,21/06/2026
ORD-20264393,2026-04-01,Ricardo Ocampo,San Jose,Pasig,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,2,10.0,20.0,COD,Delivered,2026-04-05,01/04/2026
