order_id,customer_email,product_sku,quantity,unit_price,discount_pct,order_date,ship_date,region,status
ORD-20787,user787@example.com,SKU-1042,2,1365.94,0.09,2025-07-09,2025-07-15,CAR,cancelled
ORD-20788,user788@example.com,SKU-1058,4,732.75,0.09,2025-04-23,2025-05-02,Region VII,DELIVERED
ORD-20789,user789@example.com,SKU-1057,6,2448.64,0.38,2025-01-01,2025-01-10,NCR,delivered
ORD-20790,user790@example.com,SKU-1051,2,2611.15,0.3,2025-05-02,2025-04-28,Region VII,SHIPPED
ORD-20791,user791@example.com,SKU-1018,9,231.27,0.16,2025-02-26,2025-03-04,NCR,DELIVERED
ORD-20792,user792@example.com,SKU-1002,5,951.7,,2025-11-06,2025-11-14,NCR,pending
ORD-20793,user793@example.com,SKU-1012,3,765.25,0.02,2025-01-29,2025-02-07,Region XI,delivered
ORD-20794,user794@example.com,SKU-1009,5,169.82,0.13,2025-06-30,2025-07-06,Region IV-A,PROCESSING
ORD-20795,user795@example.com,SKU-1052,7,2461.43,0.39,2025-03-26,,Region XI,processing
ORD-20796,user796@example.com,SKU-1020,7,212.83,0.04,2025-05-26,2025-06-03,,delivered
ORD-20797,user797@example.com,SKU-1055,8,1654.27,0.02,2025-11-08,2025-11-13,NCR,pending
ORD-20798,user798@example.com,SKU-1000,9,1928.4,,2025-03-30,2025-04-06,Region VII,delivered
ORD-20799,user799@example.com,SKU-1003,6,945.31,0.35,2025-09-25,2025-10-04,Region XI,shipped
ORD-20800,user800@example.com,SKU-1040,2,2559.82,,2025-07-20,2025-07-28,Region IV-A,pending
ORD-20801,user801@example.com,SKU-1009,4,-99.0,0.32,2025-06-03,2025-06-09,Region IV-A,delivered
ORD-20802,user802@example.com,SKU-1058,2,947.13,0.21,2025-07-28,2025-07-29,Region VII,shipped
ORD-20803,user803@example.com,SKU-1012,1,405.38,1.69,2025-08-21,2025-08-28,Region III,shipped
ORD-20804,user804@example.com,SKU-1047,1,253.05,,2025-07-07,2025-07-10,Region VII,shipped
ORD-20805,user805@example.com,SKU-1059,5,1623.76,0.01,2025-07-17,2025-07-24,NCR,cancelled
ORD-20806,user806@example.com,SKU-1009,-2,260.32,0.13,2025-12-10,2025-12-18,Region VII,shipped
ORD-20807,not-an-email,SKU-1030,5,2325.81,,2025-02-01,,NCR,pending
ORD-20808,user808@example.com,SKU-1055,1,480.36,0.36,2025-02-12,2025-02-19,NCR,processing
ORD-20809,user809@example.com,SKU-1013,9,1540.91,0.29,2025-11-24,2025-11-29,Region VII,shipped
ORD-20810,user810@example.com,SKU-1029,3,2994.01,0.35,2025-02-13,2025-02-21,Region VII,shipped
ORD-20811,user811@example.com,SKU-1026,6,1974.14,0.27,2025-06-06,2025-06-14,Region IV-A,processing
ORD-20812,user812@example.com,SKU-1040,5,1494.29,0.29,2025-10-10,2025-10-08,Region VII,cancelled
  ORD-20813,user813@example.com,SKU-1002,6,488.8,0.3,2025-06-02,2025-06-07,Region VII,cancelled
ORD-20814,user814@example.com,SKU-1004,5,1739.82,0.34,2025-07-24,,NCR,pending
ORD-20815,user815@example.com,SKU-1042,5,218.43,0.26,2025-07-31,2025-08-05,CAR,PROCESSING
ORD-20816,user816@example.com,SKU-1008,4,2752.95,,2025-10-27,2025-10-29,Region IV-A,cancelled
ORD-20817,user817@example.com,SKU-1045,five,819.31,0.15,2025-09-03,2025-09-08,Region XI,pending
ORD-20818,user818@example.com,SKU-1032,2,1707.3,0.09,2025-12-14,,Region VII,delivered
ORD-20819,user819@example.com,SKU-1002,5,433.52,0.22,2025-09-09,2025-09-18,Region III,shipped
ORD-20820,user820@example.com,SKU-1023,6,1349.97,0.21,2025-11-20,2025-11-26,Region XI,delivered
ORD-20821,not-an-email,SKU-1002,6,118.33,,2025-11-24,2025-12-03,Region VII,delivered
ORD-20822,user822@example.com,SKU-1009,2,1459.8,0.03,2025-09-28,,Region VII,delivered
ORD-20823,user823@example.com,SKU-1049,9,728.15,0.17,2025-04-22,2025-04-27,Region IV-A,pending
ORD-20824,user824@example.com,SKU-1050,3,2194.28,0.04,2025-11-07,2025-11-08,CAR,cancelled
ORD-20825,user825@example.com,SKU-1050,five,2096.72,1.85,2025-01-01,2025-01-03,Region VII,PROCESSING
ORD-20826,user826@example.com,SKU-1045,2,673.79,0.01,2025-09-03,2025-09-04,Region IV-A,processing
ORD-20827,user827@example.com,SKU-1023,4,2638.2,0.16,2025-02-19,2025-02-20,CAR,cancelled
ORD-20828,user828@example.com,SKU-1025,7,576.78,,2025-07-04,2025-07-09,CAR,pending
  ORD-20829,user829@example.com,SKU-1026,6,997.26,0.34,2025-03-21,2025-03-29,NCR,cancelled
ORD-20830,user830@example.com,SKU-1050,7,761.34,0.29,2025-12-28,2025-12-29,CAR,shipped
ORD-20831,user831@example.com,SKU-1058,5,609.36,0.03,2025-11-26,2025-12-01,Region VII,processing
ORD-20832,user832@example.com,SKU-1012,8,1220.47,0.04,2025-11-28,2025-12-01,Region XI,PENDING
ORD-20833,user833@example.com,SKU-1005,1,624.06,0.23,2025-04-24,2025-04-29,Region IV-A,cancelled
ORD-20834,user834@example.com,SKU-1010,5,1115.14,0.34,2025-06-23,2025-06-29,NCR,processing
ORD-20835,user835@example.com,SKU-1000,9,662.9,,2025-10-08,2025-10-11,Region IV-A,processing
ORD-20836,user836@example.com,SKU-1035,9,2317.44,0.31,2025-05-08,2025-05-17,,processing
ORD-20837,user_at_example.com,SKU-1005,2,2285.6,0.04,2025-11-25,2025-11-29,Region III,pending
ORD-20838,user838@example.com,SKU-1020,2,1033.59,0.29,2025-07-21,2025-07-25,Region VII,shipped
ORD-20839,user_at_example.com,SKU-1021,7,1355.77,0.25,2025-09-27,2025-10-03,Region XI,shipped
ORD-20840,user840@example.com,SKU-1056,8,2521.6,0.02,2025-01-28,2025-02-02,Region III,DELIVERED
ORD-20841,user841@example.com,SKU-1015,5,2931.23,0.07,2025-06-18,2025-06-22,Region III,pending
ORD-20842,user842@example.com,SKU-1001,7,1891.94,0.13,2025-09-28,2025-09-29,CAR,DELIVERED
ORD-20843,user843@example.com,SKU-1006,9,2472.19,0.33,2025-09-19,2025-09-27,Region XI,processing
ORD-20844,user844@example.com,SKU-1055,4,2569.28,0.25,2025-05-12,2025-05-16,Region VII,processing
ORD-20845,,SKU-1000,8,607.04,0.22,2025-08-15,2025-08-20,NCR,cancelled
ORD-20846,user846@example.com,SKU-1043,,2905.63,0.26,2025-11-05,2025-11-13,Region IV-A,delivered
ORD-20847,user847@example.com,SKU-1035,4,999.37,0.34,2025-03-28,,Region VII,processing
ORD-20848,user848@example.com,SKU-1055,3,1107.7,0.01,2025-03-12,2025-03-15,Region VII,delivered
ORD-20849,user849@example.com,SKU-1021,7,0.0,0.12,2025-02-13,2025-02-21,Region IV-A,processing
ORD-20850,user850@example.com,SKU-1029,9,921.44,0.15,2025-04-19,,NCR,processing
ORD-20851,user851@example.com,SKU-1036,4,2409.39,1.57,2025-08-02,2025-08-06,Region III,SHIPPED
ORD-20852,user852@example.com,SKU-1018,3,501.17,0.32,2025-03-08,,Region IV-A,shipped
ORD-20853,user853@example.com,SKU-1037,7,885.98,0.2,2025-10-09,2025-10-11,CAR,pending
ORD-20854,user854@example.com,SKU-1005,1,2503.77,0.2,2025-02-13,2025-02-20,Region VII,processing
ORD-20855,user855@example.com,SKU-1028,3,242.96,0.38,2025-11-28,2025-12-02,NCR,shipped
ORD-20856,user856@example.com,SKU-1014,2,2940.95,0.14,2025-08-03,2025-08-10,Region XI,processing
ORD-20857,user857@example.com,SKU-1015,9,1698.37,0.09,2025-07-18,2025-07-25,Region VII,processing
ORD-20858,user858@example.com,SKU-1047,-2,2048.28,,2025-11-09,2025-11-17,CAR,pending
ORD-20859,not-an-email,SKU-1056,3,391.06,0.39,2025-12-21,,NCR,pending
ORD-20860,user860@example.com,SKU-1017,4,1354.58,0.26,2025-02-22,2025-03-01,NCR,processing
ORD-20861,user861@example.com,SKU-1013,9,1309.17,0.17,2025-06-04,2025-05-31,NCR,shipped
ORD-20862,user862@example.com,SKU-1024,9,2036.99,0.17,2025-04-17,2025-04-23,Region IV-A,delivered
ORD-20863,user863@example.com,SKU-1056,8,2552.93,0.26,2025-04-22,2025-04-29,NCR,pending
ORD-20864,user864@example.com,SKU-1026,2,2400.94,,2025-09-16,,Region XI,SHIPPED
ORD-20865,user865@example.com,SKU-1036,4,1383.93,0.34,2025-04-22,2025-04-30,Region IV-A,cancelled
ORD-20866,user866@example.com,SKU-1045,6,2940.93,0.37,2025-01-20,,Region IV-A,processing
ORD-20867,user867@example.com,SKU-1019,1,2473.24,0.38,2025-07-26,2025-08-02,Region III,cancelled
ORD-20868,user868@example.com,SKU-1046,1,2274.43,0.0,2025-05-10,2025-05-14,Region VII,pending
ORD-20869,user869@example.com,SKU-1006,8,1082.02,0.08,2025-06-08,2025-06-14,Region VII,cancelled
ORD-20870,user870@example.com,SKU-1040,3,0.0,0.07,2025-06-01,2025-06-03,NCR,shipped
ORD-20871,user871@example.com,SKU-1041,7,1123.06,0.23,2025-07-11,2025-07-20,CAR,shipped
ORD-20872,user872@example.com,SKU-1049,1,435.43,0.08,2025-08-12,2025-08-20,NCR,cancelled
ORD-20873,user873@example.com,SKU-1033,9,1239.12,0.11,2025-01-18,2025-01-22,NCR,delivered
ORD-20874,user874@example.com,SKU-1049,7,130.16,0.05,2025-11-14,2025-11-19,NCR,DELIVERED
ORD-20875,user875@example.com,SKU-1057,7,2029.94,0.23,2025-09-09,2025-09-18,Region XI,delivered
ORD-20876,user876@example.com,SKU-1018,5,746.63,0.4,2025-03-19,2025-03-20,Region III,PROCESSING
  ORD-20877,user877@example.com,SKU-1022,6,2238.35,0.07,2025-09-13,2025-09-18,Region IV-A,cancelled
ORD-20878,user878@example.com,SKU-1041,2,352.37,0.19,2025-09-29,,NCR,processing
ORD-20879,user879@example.com,SKU-1001,8,636.01,0.04,2025-08-04,2025-08-11,Region VII,cancelled
ORD-20880,user880@example.com,SKU-1047,1,820.69,0.08,2025-04-12,2025-04-17,,SHIPPED
ORD-20881,user881@example.com,SKU-1043,5,2276.77,0.29,2025-08-15,2025-08-17,Region XI,processing
ORD-20882,user882@example.com,SKU-1035,8,366.53,0.25,2025-11-06,2025-11-13,Region IV-A,processing
ORD-20883,user883@example.com,SKU-1058,3,73.17,0.29,2025-04-01,2025-04-05,Region IV-A,cancelled
ORD-20884,user884@example.com,SKU-1018,5,508.91,0.29,2025-01-17,2025-01-21,Region III,pending
ORD-20885,user885@example.com,SKU-1014,6,2264.29,0.15,2025-01-28,2025-02-05,CAR,cancelled
ORD-20886,user886@example.com,SKU-1025,5,659.98,0.25,2025-07-28,2025-07-30,NCR,shipped
ORD-20887,user887@example.com,SKU-1035,9,2051.79,0.07,2025-02-12,2025-02-15,Region IV-A,cancelled
ORD-20888,user888@example.com,SKU-1022,7,1055.45,0.03,2025-11-14,2025-11-18,CAR,processing
ORD-20889,user889@example.com,SKU-1041,5,1691.11,0.36,2025-08-08,2025-08-10,,pending
ORD-20890,user890@example.com,SKU-1016,5,1291.13,0.18,2025-11-14,2025-11-18,Region XI,delivered
ORD-20891,user891@example.com,SKU-1005,6,1993.69,0.11,2025-05-06,2025-05-11,Region III,processing
ORD-20892,user892@example.com,SKU-1044,9,156.28,0.04,2025-08-19,2025-08-26,Region III,processing
ORD-20893,user893@example.com,SKU-1013,7,2704.04,0.2,2025-07-09,,Region VII,delivered
ORD-20894,user894@example.com,SKU-1041,1,2873.45,0.25,2025-09-27,,Region XI,pending
ORD-20895,user895@example.com,SKU-1020,9,1394.44,1.11,2025-04-18,2025-04-27,Region IV-A,processing
ORD-20896,user896@example.com,SKU-1036,3,1137.8,0.31,2025-01-21,2025-01-30,Region VII,pending
ORD-20897,user897@example.com,SKU-1011,5,2809.63,,2025-05-29,2025-06-02,NCR,cancelled
  ORD-20898,user898@example.com,SKU-1046,3,108.9,0.1,2025-06-12,2025-06-15,Region VII,shipped
ORD-20899,user899@example.com,SKU-1012,2,1166.64,0.07,2025-06-11,2025-06-18,Region VII,pending
ORD-20900,user900@example.com,SKU-1027,4,175.35,0.31,2025-10-04,2025-10-05,NCR,cancelled
ORD-20901,user901@example.com,SKU-1045,4,837.0,0.38,2025-10-27,,Region XI,pending
ORD-20902,user902@example.com,SKU-1009,7,1641.48,0.37,2025-07-22,2025-07-24,Region VII,shipped
ORD-20903,user903@example.com,SKU-1058,5,386.75,0.11,2025-02-01,2025-02-07,Region IV-A,shipped
ORD-20904,user904@example.com,SKU-1035,1,1491.94,,2025-12-30,2026-01-06,CAR,shipped
ORD-20905,user905@example.com,SKU-1042,8,2504.09,0.26,2025-01-02,,Region VII,processing
ORD-20906,user906@example.com,SKU-1016,9,890.52,0.26,2025-05-07,2025-05-16,NCR,processing
ORD-20907,user907@example.com,SKU-1051,6,2164.42,0.23,2025-09-16,,Region VII,pending
ORD-20908,user908@example.com,SKU-1012,9,1628.29,0.11,2025-05-27,2025-06-01,Region III,shipped
ORD-20909,user909@example.com,SKU-1027,4,844.18,0.21,2025-08-02,2025-08-04,Region IV-A,shipped
ORD-20910,user910@example.com,SKU-1037,3,0.0,0.24,2025-02-16,2025-02-23,Region IV-A,delivered
ORD-20911,user911@example.com,SKU-1041,8,889.1,0.23,2025-02-27,2025-03-07,Region XI,delivered
ORD-20912,user912@example.com,SKU-1045,5,2938.85,0.13,2025-11-13,2025-11-17,NCR,processing
ORD-20913,user913@example.com,SKU-1036,2,807.66,0.22,2025-06-17,2025-06-25,Region IV-A,shipped
ORD-20914,user914@example.com,SKU-1057,9,2733.33,,2025-02-13,2025-02-12,Region XI,pending
ORD-20915,user915@example.com,SKU-1055,4,1194.98,0.12,2025-03-22,2025-03-30,NCR,shipped
ORD-20916,user916@example.com,SKU-1000,9,1257.95,1.77,2025-02-14,,CAR,processing
ORD-20917,user917@example.com,SKU-1046,6,2489.0,,2025-10-23,2025-10-29,NCR,processing
ORD-20918,user918@example.com,SKU-1038,8,323.82,0.1,2025-12-22,2025-12-27,NCR,SHIPPED
ORD-20919,user919@example.com,SKU-1007,8,2656.47,0.34,2025-08-12,2025-08-15,Region VII,CANCELLED
ORD-20920,user920@example.com,SKU-1054,1,2291.48,0.33,2025-07-23,2025-07-29,NCR,processing
ORD-20921,user921@example.com,SKU-1037,9,2394.15,0.22,2025-08-29,2025-08-30,Region XI,processing
ORD-20922,user922@example.com,SKU-1056,2,0.0,0.03,2025-07-22,2025-07-28,NCR,PROCESSING
ORD-20923,user923@example.com,SKU-1054,7,962.26,,2025-12-31,2026-01-05,Region VII,delivered
ORD-20924,user924@example.com,SKU-1018,3,333.22,0.35,2025-05-07,2025-05-12,CAR,cancelled
ORD-20925,user925@example.com,SKU-1036,6,365.69,0.02,2025-05-31,,Region XI,delivered
ORD-20926,user926@example.com,SKU-1038,3,1342.49,0.01,2025-03-23,2025-03-28,Region III,shipped
  ORD-20927,user927@example.com,SKU-1049,1,1497.52,0.07,2025-03-02,2025-03-01,NCR,processing
ORD-20928,user928@example.com,SKU-1012,2,1625.26,0.16,2025-01-04,2025-01-12,Region IV-A,shipped
ORD-20929,user929@example.com,SKU-1049,6,204.44,0.0,2025-10-20,2025-10-25,Region XI,pending
ORD-20930,user930@example.com,SKU-1015,8,2775.62,,2025-03-15,2025-03-23,Region XI,pending
ORD-20931,user931@example.com,SKU-1051,7,2605.17,0.11,2025-01-02,2025-01-05,Region XI,delivered
ORD-20932,user932@example.com,SKU-1038,9,2923.33,0.21,2025-10-02,2025-10-10,,processing
ORD-20933,user933@example.com,SKU-1016,5,2480.56,0.17,2025-12-31,2026-01-02,Region VII,shipped
ORD-20934,user934@example.com,SKU-1034,3,1975.84,,2025-01-05,2025-01-12,NCR,shipped
ORD-20935,user935@example.com,SKU-1010,9,355.89,,2025-02-23,2025-03-04,Region IV-A,cancelled
ORD-20936,user936@example.com,SKU-1023,3,0.0,0.15,2025-08-12,2025-08-18,CAR,processing
ORD-20937,user937@example.com,SKU-1012,2,51.78,1.94,2025-04-02,2025-04-10,Region III,cancelled
  ORD-20938,user938@example.com,SKU-1007,5,2677.78,,2025-10-13,2025-10-22,CAR,pending
ORD-20939,user939@example.com,SKU-1017,1,1854.44,0.4,2025-07-21,2025-07-22,Region III,delivered
ORD-20940,user940@example.com,SKU-1029,five,1221.17,0.36,2025-04-04,2025-04-08,CAR,delivered
ORD-20941,user941@example.com,SKU-1057,5,1026.11,0.26,2025-07-04,2025-07-07,Region VII,shipped
ORD-20942,user942@example.com,SKU-1052,3,2564.22,,2025-10-13,,Region IV-A,processing
ORD-20943,user943@example.com,SKU-1058,6,212.39,0.34,2025-07-07,,Region XI,processing
ORD-20944,user944@example.com,SKU-1053,5,2067.19,0.36,2025-02-01,,Region III,DELIVERED
  ORD-20945,user945@example.com,SKU-1036,7,1098.43,0.24,2025-03-26,2025-03-27,Region III,pending
ORD-20946,user946@example.com,SKU-1040,7,2632.64,0.29,2025-07-23,2025-07-22,Region IV-A,shipped
ORD-20947,user947@example.com,SKU-1009,4,1942.97,,2025-01-18,2025-01-20,CAR,cancelled
ORD-20948,user948@example.com,SKU-1003,3,2387.59,0.22,2025-12-01,2025-12-09,Region VII,processing
ORD-20949,user949@example.com,SKU-1007,4,249.19,1.28,2025-06-23,2025-06-30,NCR,delivered
ORD-20950,user950@example.com,SKU-1030,1,297.79,,2025-09-14,2025-09-18,CAR,processing
ORD-20951,user951@example.com,SKU-1030,1,2000.08,0.22,2025-09-13,2025-09-16,Region IV-A,cancelled
ORD-20952,user952@example.com,SKU-1025,4,337.75,0.21,2025-08-26,2025-08-27,Region III,delivered
ORD-20953,not-an-email,SKU-1023,6,437.19,0.33,2025-06-16,2025-06-23,Region III,pending
ORD-20954,user954@example.com,SKU-1032,2,1947.06,0.22,2025-10-13,2025-10-17,Region XI,shipped
ORD-20955,user955@example.com,SKU-1028,3,1544.37,0.26,2025-10-24,2025-11-01,Region VII,CANCELLED
ORD-20956,user956@example.com,SKU-1015,2,254.39,0.31,2025-03-28,2025-04-01,NCR,shipped
ORD-20957,user957@example.com,SKU-1035,7,988.76,0.12,2025-06-15,,Region VII,processing
ORD-20958,user958@example.com,SKU-1011,6,2444.5,0.39,2025-05-24,2025-05-30,CAR,processing
ORD-20959,user959@example.com,SKU-1015,2,1332.56,0.26,2025-12-23,2025-12-29,Region VII,shipped
ORD-20960,user960@example.com,SKU-1013,9,1004.05,0.09,2025-07-19,2025-07-22,Region III,PENDING
ORD-20961,user961@example.com,SKU-1016,five,2010.23,0.29,2025-11-14,2025-11-20,Region IV-A,pending
ORD-20962,user962@example.com,SKU-1048,9,1382.8,0.11,2025-07-18,2025-07-27,CAR,cancelled
ORD-20963,user963@example.com,SKU-1035,7,2298.45,0.33,2025-01-23,2025-01-28,Region VII,pending
ORD-20964,user964@example.com,SKU-1025,2,2964.85,0.23,2025-11-10,,Region IV-A,shipped
ORD-20965,user965@example.com,SKU-1028,2,1585.04,0.06,2025-03-14,,CAR,CANCELLED
ORD-20966,user966@example.com,SKU-1053,6,835.93,0.18,2025-03-22,2025-03-31,Region IV-A,shipped
ORD-20967,user967@example.com,SKU-1015,8,0.0,0.27,2025-01-17,2025-01-23,Region III,cancelled
ORD-20968,user_at_example.com,SKU-1037,7,1541.49,0.25,2025-11-10,2025-11-19,Region XI,shipped
ORD-20969,user969@example.com,SKU-1023,4,1080.74,0.38,2025-02-27,2025-03-04,CAR,processing
ORD-20970,user970@example.com,SKU-1006,4,2476.09,0.2,2025-05-27,2025-06-05,CAR,delivered
ORD-20971,user971@example.com,SKU-1031,5,1957.15,0.39,2025-10-27,2025-11-02,Region XI,pending
ORD-20972,user972@example.com,SKU-1022,3,1961.34,0.02,2025-12-02,2025-12-08,Region VII,cancelled
ORD-20973,user973@example.com,SKU-1059,3,2174.8,0.21,2025-08-15,2025-08-17,Region XI,cancelled
ORD-20974,user974@example.com,SKU-1037,2,1182.75,0.1,2025-09-19,,Region XI,processing
ORD-20975,user975@example.com,SKU-1025,6,2079.33,0.25,2025-06-15,2025-06-17,Region VII,cancelled
ORD-20976,user976@example.com,SKU-1044,6,2859.21,0.01,2025-09-19,,NCR,processing
ORD-20977,user977@example.com,SKU-1027,,1350.58,0.16,2025-02-11,2025-02-17,CAR,pending
ORD-20978,user978@example.com,SKU-1043,6,421.22,0.28,2025-09-06,2025-09-08,,pending
ORD-20979,user979@example.com,SKU-1017,6,1669.01,0.33,2025-09-29,,Region XI,shipped
ORD-20980,user980@example.com,SKU-1011,4,2992.96,0.29,2025-04-08,2025-04-10,CAR,shipped
ORD-20981,user981@example.com,SKU-1005,7,2107.59,1.82,2025-12-16,2025-12-18,Region IV-A,PENDING
ORD-20982,user982@example.com,SKU-1001,8,423.98,0.06,2025-09-02,2025-09-05,Region VII,delivered
ORD-20983,user983@example.com,SKU-1032,8,2711.57,0.3,2025-02-08,,NCR,PENDING
ORD-20984,user_at_example.com,SKU-1051,3,1372.89,0.26,2025-02-20,2025-02-27,Region IV-A,delivered
ORD-20985,user985@example.com,SKU-1014,3,2028.04,0.23,2025-03-31,2025-04-06,Region VII,shipped
ORD-20986,user986@example.com,SKU-1018,5,1809.53,0.06,2025-10-26,2025-11-04,Region XI,processing
ORD-20987,user987@example.com,SKU-1035,7,1762.52,0.23,2025-12-29,,CAR,shipped
ORD-20988,user988@example.com,SKU-1017,8,2882.27,0.11,2025-12-03,2025-12-06,Region XI,pending
ORD-20989,user989@example.com,SKU-1057,6,937.19,0.29,2025-09-11,2025-09-13,Region III,delivered
ORD-20990,user990@example.com,SKU-1014,8,1815.79,0.38,2025-07-08,,Region VII,cancelled
ORD-20991,user991@example.com,SKU-1006,3,1544.35,1.92,2025-11-10,2025-11-11,Region VII,cancelled
ORD-20992,user992@example.com,SKU-1006,4,816.94,0.18,2025-04-05,2025-04-08,CAR,processing
  ORD-20993,user993@example.com,SKU-1008,,1181.22,0.15,2025-12-09,,NCR,processing
ORD-20994,user994@example.com,SKU-1028,9,2179.94,0.02,2025-06-06,2025-06-10,Region VII,pending
ORD-20995,user995@example.com,SKU-1017,9,2348.0,0.27,2025-03-07,2025-03-12,Region III,shipped
ORD-20996,user996@example.com,SKU-1014,9,2066.39,0.31,2025-12-28,,CAR,cancelled
ORD-20997,user997@example.com,SKU-1048,1,181.18,0.39,2025-02-13,2025-02-18,Region IV-A,delivered
ORD-20998,user998@example.com,SKU-1044,1,1681.29,0.29,2025-09-29,2025-10-04,Region VII,cancelled
ORD-20999,user999@example.com,SKU-1048,5,1309.33,0.06,2025-07-03,2025-07-09,Region III,SHIPPED
ORD-21000,user1000@example.com,SKU-1006,7,2876.15,,2025-10-08,2025-10-10,,processing
ORD-21001,user1001@example.com,SKU-1032,6,2396.83,0.01,2025-03-21,2025-03-25,NCR,pending
ORD-21002,user1002@example.com,SKU-1029,5,158.31,0.16,2025-05-27,,Region VII,pending
ORD-21003,user1003@example.com,SKU-1059,2,1049.68,0.39,2025-05-16,2025-05-25,NCR,SHIPPED
ORD-21004,user1004@example.com,SKU-1046,3,73.83,0.32,2025-11-01,,Region XI,processing
ORD-21005,user1005@example.com,SKU-1002,7,180.91,,2025-03-10,2025-03-12,NCR,PROCESSING
ORD-21006,user1006@example.com,SKU-1037,9,122.28,0.39,2025-12-11,2025-12-14,Region VII,delivered
ORD-21007,user1007@example.com,SKU-1021,7,2415.33,0.21,2025-06-03,2025-06-09,Region VII,delivered
ORD-21008,user1008@example.com,SKU-1009,2,2317.95,0.12,2025-04-23,2025-04-24,CAR,pending
ORD-21009,user1009@example.com,SKU-1032,1,281.36,1.77,2025-04-27,2025-04-28,Region XI,PENDING
ORD-21010,user1010@example.com,SKU-1026,8,1159.39,,2025-03-28,2025-03-31,Region III,cancelled
ORD-21011,user1011@example.com,SKU-1031,3,2012.7,0.34,2025-04-26,2025-04-27,Region VII,pending
ORD-21012,user1012@example.com,SKU-1033,7,1809.29,0.31,2025-08-13,2025-08-19,Region VII,cancelled
ORD-21013,user1013@example.com,SKU-1040,1,2929.73,1.88,2025-08-19,2025-08-28,CAR,pending
ORD-21014,user1014@example.com,SKU-1004,2,464.69,0.18,2025-03-14,2025-03-20,Region VII,PENDING
ORD-21015,user1015@example.com,SKU-1003,8,1751.9,,2025-01-03,2025-01-05,CAR,pending
ORD-21016,user1016@example.com,SKU-1007,7,1387.18,0.13,2025-11-13,2025-11-22,Region III,pending
ORD-21017,user1017@example.com,SKU-1048,2,1022.42,0.26,2025-11-24,2025-12-01,CAR,cancelled
ORD-21018,user1018@example.com,SKU-1057,4,2901.03,,2025-02-06,2025-02-14,Region VII,delivered
ORD-21019,user1019@example.com,SKU-1028,9,858.31,0.38,2025-10-27,2025-10-28,NCR,pending
ORD-21020,user1020@example.com,SKU-1005,1,1533.57,,2025-03-20,2025-03-28,CAR,delivered
ORD-21021,user1021@example.com,SKU-1043,8,952.72,0.29,2025-04-30,2025-05-05,Region VII,processing
ORD-21022,user1022@example.com,SKU-1056,9,2337.73,0.06,2025-02-16,,Region XI,processing
ORD-21023,user1023@example.com,SKU-1016,3,2296.96,0.19,2025-02-13,2025-02-17,Region XI,processing
ORD-21024,not-an-email,SKU-1027,4,383.12,0.27,2025-12-09,2025-12-10,CAR,shipped
ORD-21025,user1025@example.com,SKU-1017,2,2953.49,0.04,2025-06-04,2025-06-07,Region XI,shipped
ORD-21026,user1026@example.com,SKU-1035,4,634.11,0.38,2025-09-23,2025-09-25,NCR,pending
ORD-21027,user1027@example.com,SKU-1050,3,2976.19,0.39,2025-10-25,2025-11-02,Region VII,processing
ORD-21028,user1028@example.com,SKU-1055,6,345.69,0.13,2025-02-01,2025-02-08,Region XI,processing
ORD-21029,user1029@example.com,SKU-1052,6,340.23,0.18,2025-08-07,2025-08-12,CAR,pending
ORD-21030,user1030@example.com,SKU-1030,3,2558.08,,2025-06-13,2025-06-19,Region III,DELIVERED
ORD-21031,user1031@example.com,SKU-1003,7,1123.21,,2025-08-05,,NCR,shipped
  ORD-21032,user1032@example.com,SKU-1024,5,2511.43,0.14,2025-01-01,2025-01-04,,processing
ORD-21033,user1033@example.com,SKU-1023,7,1668.89,0.35,2025-04-09,2025-04-10,,delivered
ORD-21034,,SKU-1044,6,2604.6,0.04,2025-05-09,2025-05-17,Region III,CANCELLED
ORD-21035,user1035@example.com,SKU-1052,1,2141.19,0.24,2025-01-02,2025-01-07,Region III,processing
ORD-21036,user1036@example.com,SKU-1023,8,1471.44,0.33,2025-12-08,2025-12-11,Region XI,pending
  ORD-21037,user1037@example.com,SKU-1031,5,1794.82,,2025-11-19,2025-11-25,Region VII,pending
ORD-21038,user1038@example.com,SKU-1000,8,1275.95,,2025-06-01,2025-06-03,CAR,delivered
ORD-21039,user1039@example.com,SKU-1051,4,2496.18,0.14,2025-08-14,2025-08-20,CAR,processing
ORD-21040,user1040@example.com,SKU-1002,4,1132.98,0.04,2025-11-13,,Region IV-A,cancelled
ORD-21041,user1041@example.com,SKU-1046,7,1196.54,0.09,2025-03-29,2025-04-02,NCR,shipped
  ORD-21042,user1042@example.com,SKU-1047,4,1683.03,0.04,2025-10-23,2025-10-26,Region IV-A,cancelled
ORD-21043,user_at_example.com,SKU-1038,5,178.41,0.27,2025-11-23,2025-11-26,Region XI,delivered
ORD-21044,user1044@example.com,SKU-1023,2,829.33,0.28,2025-11-10,2025-11-16,CAR,processing
ORD-21045,user1045@example.com,SKU-1058,6,641.32,0.32,2025-10-30,2025-11-03,NCR,processing
ORD-21046,user1046@example.com,SKU-1025,7,1660.44,0.17,2025-03-31,2025-04-07,CAR,pending
  ORD-21047,user1047@example.com,SKU-1011,7,1917.62,0.17,2025-08-08,2025-08-11,Region IV-A,shipped
